stable_id	sample_id	callset_id	read_1_fullpath	read_2_fullpath	num_files_in_group	num_unique_sample_ids	all_sample_ids	all_callset_ids	size_mismatch_flag	read_1_dir	read_2_dir	read_1_size	read_2_size	query_include	note	origin	taxon	site	UIN (if applicable)	latitude	longitude	admin1_name	collection_year_recorded	collection_year_inferred	admin1_iso	country	country_iso	collection_method	notes	feeding_preference	exo_endo	biting_time	population
hin_QLD_MM8	"['MM8', 'MM8']"	['hin_QLD_MM8']	/QRISdata/Q3833/Raw_data/RAW/MM8_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/MM8_2.fq.gz	2	1	MM8	hin_QLD_MM8	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	1502589534	1581865899	1			hinesorum	MountMolloy0		-16.674	145.329	Queensland	2000	2000	AU-QLD	Australia	AU						
hin_QLD_MM9	"['MM9', 'MM9']"	['hin_QLD_MM9']	/QRISdata/Q3833/Raw_data/RAW/MM9_1.fq.gz	/QRISdata/Q3833/Raw_data/RAW/MM9_2.fq.gz	2	1	MM9	hin_QLD_MM9	FALSE	/QRISdata/Q3833/Raw_data/RAW	/QRISdata/Q3833/Raw_data/RAW	2094392327	2215731910	1			hinesorum	MountMolloy0		-16.674	145.329	Queensland	2000	2000	AU-QLD	Australia	AU						
hin_QLD_MtMol_13_8	['hin_QLD_MtMol_13_8']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_QLD_MtMol_13_8_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_QLD_MtMol_13_8_2.fq.gz	1	1	hin_QLD_MtMol_13_8		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1612494158	1619364836	1			hinesorum	MountMolloy0		-16.674	145.329	Queensland	2000	2000	AU-QLD	Australia	AU						
hin_QLD_MtMol_13_9	['hin_QLD_MtMol_13_9']	['hin_QLD_MtMol_13_9']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_QLD_MtMol_13_9_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_QLD_MtMol_13_9_2.fq.gz	1	1	hin_QLD_MtMol_13_9	hin_QLD_MtMol_13_9	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1795231420	1817348365	1			hinesorum	MountMolloy0		-16.674	145.329	Queensland	2000	2000	AU-QLD	Australia	AU						
hin_QLD_MtMol_13_2	['hin_QLD_MtMol_13_2']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_QLD_MtMol_13_2_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_QLD_MtMol_13_2_2.fq.gz	1	1	hin_QLD_MtMol_13_2		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1595159788	1585028890	1			hinesorum	MountMolloy		-16.673	145.328	Queensland	2000	2000	AU-QLD	Australia	AU	Adult (Lt)					
hin_QLD_MtMol_13_6	['hin_QLD_MtMol_13_6']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_QLD_MtMol_13_6_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_QLD_MtMol_13_6_2.fq.gz	1	1	hin_QLD_MtMol_13_6		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1861074311	1863013525	1			hinesorum	MountMolloy		-16.673	145.328	Queensland	2000	2000	AU-QLD	Australia	AU	Adult (Lt)					
hin_wQLD_Por_41	['hin_wQLD_Por_41']	['hin_wQLD_Por_41']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_wQLD_Por_41_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_wQLD_Por_41_2.fq.gz	1	1	hin_wQLD_Por_41	hin_wQLD_Por_41	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1760821798	1732444776	1			hinesorum	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU						
hin_wQLD_Por_43	['hin_wQLD_Por_43']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_wQLD_Por_43_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_wQLD_Por_43_2.fq.gz	1	1	hin_wQLD_Por_43		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1600639791	1570010042	1			hinesorum	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU						
hin_wQLD_Por_44	['hin_wQLD_Por_44']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_wQLD_Por_44_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_wQLD_Por_44_2.fq.gz	1	1	hin_wQLD_Por_44		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1977059770	1980041413	1			hinesorum	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU						
hin_wQLD_Por_45	['hin_wQLD_Por_45']	['hin_wQLD_Por_45']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_wQLD_Por_45_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_wQLD_Por_45_2.fq.gz	1	1	hin_wQLD_Por_45	hin_wQLD_Por_45	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1795202626	1791049259	1			hinesorum	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU						
hin_wQLD_Por_48	['hin_wQLD_Por_48']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_wQLD_Por_48_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/hin_wQLD_Por_48_2.fq.gz	1	1	hin_wQLD_Por_48		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1586749413	1572488201	1			hinesorum	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU						
hin_wQLD_Por_49	['hin_wQLD_Por_49']	['hin_wQLD_Por_49']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_wQLD_Por_49_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/hin_wQLD_Por_49_2.fq.gz	1	1	hin_wQLD_Por_49	hin_wQLD_Por_49	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1852303090	1859458944	1			hinesorum	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU						
tor_wQLD_Por_12	['tor_wQLD_Por_12']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_wQLD_Por_12_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_wQLD_Por_12_2.fq.gz	1	1	tor_wQLD_Por_12		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1631601245	1615835010	1			torresiensis	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU		Check Luke's book				
tor_wQLD_Por_13	['tor_wQLD_Por_13']	['tor_wQLD_Por_13']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_wQLD_Por_13_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_wQLD_Por_13_2.fq.gz	1	1	tor_wQLD_Por_13	tor_wQLD_Por_13	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1446879845	1447321891	1			torresiensis	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU		Check Luke's book				
tor_wQLD_Por_19	['tor_wQLD_Por_19']	['tor_wQLD_Por_19']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_wQLD_Por_19_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_wQLD_Por_19_2.fq.gz	1	1	tor_wQLD_Por_19	tor_wQLD_Por_19	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1698442861	1680048570	1			torresiensis	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU		Check Luke's book				
tor_wQLD_Por_27	['tor_wQLD_Por_27']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_wQLD_Por_27_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_wQLD_Por_27_2.fq.gz	1	1	tor_wQLD_Por_27		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1707828389	1670367950	1			torresiensis	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU		Check Luke's book				
tor_wQLD_Por_40	['tor_wQLD_Por_40']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_wQLD_Por_40_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_wQLD_Por_40_2.fq.gz	1	1	tor_wQLD_Por_40		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1672169414	1636899155	1			torresiensis	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU		Check Luke's book				
tor_wQLD_Por_50	['tor_wQLD_Por_50']	['tor_wQLD_Por_50']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_wQLD_Por_50_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_wQLD_Por_50_2.fq.gz	1	1	tor_wQLD_Por_50	tor_wQLD_Por_50	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	2270352620	2212309228	1			torresiensis	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU		Check Luke's book				
tor_wQLD_Por_52	['tor_wQLD_Por_52']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_wQLD_Por_52_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_wQLD_Por_52_2.fq.gz	1	1	tor_wQLD_Por_52		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1386614698	1379735063	1			torresiensis	Pormpuraaw		-14.916	141.638	Queensland	1999	1999	AU-QLD	Australia	AU		Check Luke's book				
far_NT_PK_1	['PK_NT_1']	['far_NT_PK_1']	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data/PK_NT_1_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data/PK_NT_1_FKDN230534381-1A_22CNJ7LT3_L7_2.fq.gz	1	1	PK_NT_1	far_NT_PK_1	FALSE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	369160385	1339882756	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
far_NT_PK_13a	['far_NT_PK_1']	['far_NT_PK_13a']	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_1_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_1_2.fq.gz	1	1	far_NT_PK_1	far_NT_PK_13a	TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1713876597	1714519255	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
far_NT_PK_14a	far_NT_PK_14a	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_14a_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_14a_2.fq.gz	1	1	far_NT_PK_14a		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1692141731	1686187135	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
far_NT_PK_18a	['far_NT_PK_18a']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_18a_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_18a_2.fq.gz	1	1	far_NT_PK_18a		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1812005655	1825104726	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
far_NT_PK_19a	['far_NT_PK_19a']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_19a_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_19a_2.fq.gz	1	1	far_NT_PK_19a		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1861421662	1869074781	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
far_NT_PK_3	['far_NT_PK_3']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_3_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_3_2.fq.gz	1	1	far_NT_PK_3		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1611992145	1622344004	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
far_NT_PK_5a	['far_NT_PK_5a']	['far_NT_PK_5a']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_NT_PK_5a_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_NT_PK_5a_2.fq.gz	1	1	far_NT_PK_5a	far_NT_PK_5a	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1449186875	1447811631	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
far_NT_PK_6a	['far_NT_PK_6a']	['far_NT_PK_6a']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_NT_PK_6a_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_NT_PK_6a_2.fq.gz	1	1	far_NT_PK_6a	far_NT_PK_6a	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1450242796	1447525428	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
far_NT_PK_7a	['far_NT_PK_7a']	['far_NT_PK_7a']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_NT_PK_7a_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/far_NT_PK_7a_2.fq.gz	1	1	far_NT_PK_7a	far_NT_PK_7a	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1477496715	1479819280	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
far_NT_PK_9a	['far_NT_PK_9a']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_9a_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/far_NT_PK_9a_2.fq.gz	1	1	far_NT_PK_9a		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1665043667	1660277672	1			farauti_ss	PortKeats		-14.184	129.496	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Luke's most recent Lab book				NT
Por_NT_13	['Por_NT_13']	[None]	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_4/01.RawData/proceed/Por_NT_13/Por_NT_13_FKDN230534312-1A_22CNGKLT3_L5_1.fq.gz	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_4/01.RawData/proceed/Por_NT_13/Por_NT_13_FKDN230534312-1A_22GJHKLT3_L3_2.fq.gz	1	1	Por_NT_13		FALSE	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_4/01.RawData/proceed/Por_NT_13	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_4/01.RawData/proceed/Por_NT_13	909764097	543078640	1			farauti_ss	PortKeats		-14.184	129.496		2004	2004		Australia							
Por_NT_19	['Por_NT_19']	[None]	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_4/01.RawData/proceed/Por_NT_19/Por_NT_19_FKDN230534313-1A_22CNGKLT3_L5_1.fq.gz	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_4/01.RawData/proceed/Por_NT_19/Por_NT_19_FKDN230534313-1A_22GJHKLT3_L3_2.fq.gz	1	1	Por_NT_19		FALSE	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_4/01.RawData/proceed/Por_NT_19	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_4/01.RawData/proceed/Por_NT_19	1125688699	572095155	1			farauti_ss	PortKeats		-14.184	129.496		2004	2004		Australia							
Por_NT_49	['Por_NT_49']	[None]	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_1/01.RawData/proceed/Por_NT_49/Por_NT_49_FKDN230534309-1A_22GJHKLT3_L3_1.fq.gz	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_1/01.RawData/proceed/Por_NT_49/Por_NT_49_FKDN230534309-1A_22CNGKLT3_L5_2.fq.gz	1	1	Por_NT_49		FALSE	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_1/01.RawData/proceed/Por_NT_49	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_1/01.RawData/proceed/Por_NT_49	749555136	1100142457	1			farauti_ss	PortKeats		-14.184	129.496		2004	2004		Australia							
Por_NT_50	['Por_NT_50']	[None]	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_3/01.RawData/proceed/Por_NT_50/Por_NT_50_FKDN230534316-1A_22GJHKLT3_L3_1.fq.gz	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_3/01.RawData/proceed/Por_NT_50/Por_NT_50_FKDN230534316-1A_22GJHKLT3_L3_2.fq.gz	1	1	Por_NT_50		FALSE	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_3/01.RawData/proceed/Por_NT_50	/QRISdata/Q6151/1_RawData/2023/X201SC23115081-Z01-F002_3/01.RawData/proceed/Por_NT_50	878325844	868516702	1			farauti_ss	PortKeats		-14.184	129.496		2004	2004		Australia							
Por_NT_52	['Por_NT_52']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data/Por_NT_52_FKDN230534310-1A_22CNGKLT3_L5_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data/Por_NT_52_FKDN230534310-1A_22CNGKLT3_L5_2.fq.gz	1	1	Por_NT_52		FALSE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	1034551217	1026507770	1			farauti_ss	PortKeats		-14.184	129.496		2004	2004		Australia							
tor_NT_Ala_3a	['Ala_NT_3a']	['tor_NT_Ala_3a']	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data/Ala_NT_3a_FKDN230534302-1A_22CNGKLT3_L5_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data/Ala_NT_3a_FKDN230534302-1A_22CNGKLT3_L5_2.fq.gz	1	1	Ala_NT_3a	tor_NT_Ala_3a	TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Original_data	1068213116	1056903518	1			torresiensis	Alyangula		-13.867	136.429	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Book - make sure site is correct				
tor_NT_Ala_4a	['tor_NT_Ala_4a']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_NT_Ala_4a_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_NT_Ala_4a_2.fq.gz	1	1	tor_NT_Ala_4a		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	2004267795	1979284598	1			torresiensis	Alyangula		-13.867	136.429	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Book - make sure site is correct				
tor_NT_Aly_1	['tor_NT_Aly_1']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_NT_Aly_1_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_NT_Aly_1_2.fq.gz	1	1	tor_NT_Aly_1		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1704923617	1692791538	1			torresiensis	Alyangula		-13.867	136.429	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Book - make sure site is correct				
tor_NT_Aly_1a	['tor_Aly_NT_1a']	['tor_NT_Aly_1a']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_Aly_NT_1a_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_Aly_NT_1a_2.fq.gz	1	1	tor_Aly_NT_1a	tor_NT_Aly_1a	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1650720009	1650618590	1			torresiensis	Alyangula		-13.867	136.429	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Book - make sure site is correct				
tor_NT_Aly_2	['tor_NT_Aly_2']	['tor_NT_Aly_2']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_NT_Aly_2_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_NT_Aly_2_2.fq.gz	1	1	tor_NT_Aly_2	tor_NT_Aly_2	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1544327216	1545629911	1			torresiensis	Alyangula		-13.867	136.429	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Book - make sure site is correct				
tor_NT_Aly_2a	['tor_NT_Aly_2a']	['tor_NT_Aly_2a']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_NT_Aly_2a_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_NT_Aly_2a_2.fq.gz	1	1	tor_NT_Aly_2a	tor_NT_Aly_2a	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1570687680	1584256426	1			torresiensis	Alyangula		-13.867	136.429	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Book - make sure site is correct				
tor_NT_Aly_3	['tor_NT_Aly_3']	['tor_NT_Aly_3']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_NT_Aly_3_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_NT_Aly_3_2.fq.gz	1	1	tor_NT_Aly_3	tor_NT_Aly_3	FALSE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1646816331	1611293072	1			torresiensis	Alyangula		-13.867	136.429	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Book - make sure site is correct				
tor_NT_Aly_4	['tor_NT_Aly_4']	[None]	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_NT_Aly_4_1.fq.gz	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete/tor_NT_Aly_4_2.fq.gz	1	1	tor_NT_Aly_4		TRUE	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	/QRISdata/Q6151/2_fastqc/2_top_up_feb24/Complete	1883199426	1874908692	1			torresiensis	Alyangula		-13.867	136.429	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Book - make sure site is correct				
tor_NT_Aly_5	['tor_NT_Aly_5']	['tor_NT_Aly_5']	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_NT_Aly_5_1.fq.gz	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata/tor_NT_Aly_5_2.fq.gz	1	1	tor_NT_Aly_5	tor_NT_Aly_5	TRUE	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	/QRISdata/Q6151/2_fastqc/1_fastq_run1_Jan24_rawdata	1442551625	1450606885	1			torresiensis	Alyangula		-13.867	136.429	Northern Territory	2004	2004	AU-NT	Australia	AU		Check Book - make sure site is correct				
